Date,Time,HomeTeam,AwayTeam,FTR,FTHG,FTAG,Home_TablePosDiff,Away_TablePosDiff,Season,Home_Elo,Away_Elo,Elo_Difference,AvgHomeOdds,AvgDrawOdds,AvgAwayOdds,NumBookies,B365HomeOdds,B365DrawOdds,B365AwayOdds,Home_TablePosDiff_Rolling5,Home_GoalsFor_Rolling5,Home_GoalsAgainst_Rolling5,Home_GoalDifference_Rolling5,Home_Shots_Rolling5,Home_ShotsAgainst_Rolling5,Home_ShotDifference_Rolling5,Home_ShotsOnTarget_Rolling5,Home_ShotsOnTargetAgainst_Rolling5,Home_ShotOnTargetDifference_Rolling5,Home_ShotAccuracy_Rolling5,Home_Corners_Rolling5,Home_CornerDifference_Rolling5,Home_Fouls_Rolling5,Home_FoulDifference_Rolling5,Home_Points_Rolling5,Home_Win_Rolling5,Home_xG_Rolling5,Home_xGA_Rolling5,Home_deep_Rolling5,Home_deep_allowed_Rolling5,Home_OpponentElo_Rolling5,Home_TablePosDiff_RollingTeam7,Home_GoalsFor_RollingTeam7,Home_GoalsAgainst_RollingTeam7,Home_GoalDifference_RollingTeam7,Home_Shots_RollingTeam7,Home_ShotsAgainst_RollingTeam7,Home_ShotDifference_RollingTeam7,Home_ShotsOnTarget_RollingTeam7,Home_ShotsOnTargetAgainst_RollingTeam7,Home_ShotOnTargetDifference_RollingTeam7,Home_ShotAccuracy_RollingTeam7,Home_Corners_RollingTeam7,Home_CornerDifference_RollingTeam7,Home_Fouls_RollingTeam7,Home_FoulDifference_RollingTeam7,Home_Points_RollingTeam7,Home_Win_RollingTeam7,Home_xG_RollingTeam7,Home_xGA_RollingTeam7,Home_deep_RollingTeam7,Home_deep_allowed_RollingTeam7,Away_TablePosDiff_Rolling5,Away_GoalsFor_Rolling5,Away_GoalsAgainst_Rolling5,Away_GoalDifference_Rolling5,Away_Shots_Rolling5,Away_ShotsAgainst_Rolling5,Away_ShotDifference_Rolling5,Away_ShotsOnTarget_Rolling5,Away_ShotsOnTargetAgainst_Rolling5,Away_ShotOnTargetDifference_Rolling5,Away_ShotAccuracy_Rolling5,Away_Corners_Rolling5,Away_CornerDifference_Rolling5,Away_Fouls_Rolling5,Away_FoulDifference_Rolling5,Away_Points_Rolling5,Away_Win_Rolling5,Away_xG_Rolling5,Away_xGA_Rolling5,Away_deep_Rolling5,Away_deep_allowed_Rolling5,Away_OpponentElo_Rolling5,Away_TablePosDiff_RollingTeam7,Away_GoalsFor_RollingTeam7,Away_GoalsAgainst_RollingTeam7,Away_GoalDifference_RollingTeam7,Away_Shots_RollingTeam7,Away_ShotsAgainst_RollingTeam7,Away_ShotDifference_RollingTeam7,Away_ShotsOnTarget_RollingTeam7,Away_ShotsOnTargetAgainst_RollingTeam7,Away_ShotOnTargetDifference_RollingTeam7,Away_ShotAccuracy_RollingTeam7,Away_Corners_RollingTeam7,Away_CornerDifference_RollingTeam7,Away_Fouls_RollingTeam7,Away_FoulDifference_RollingTeam7,Away_Points_RollingTeam7,Away_Win_RollingTeam7,Away_xG_RollingTeam7,Away_xGA_RollingTeam7,Away_deep_RollingTeam7,Away_deep_allowed_RollingTeam7
2024-08-31,15:00,Everton,Bournemouth,A,2.0,3.0,0,0,24-25,1682.32531738,1693.36071777,-11.035400390000175,2.7583333333333333,3.41,2.595,6,2.75,3.4,2.55,0.6236103070467488,0.8436229973107977,1.1591860885726697,-0.31556309126187204,13.076065003056735,11.843275987123874,1.2327890159328616,3.359323639185654,3.8516832558884126,-0.4923596167027591,0.25102415426519803,3.2392213024534056,-2.873814094098021,8.408695715791348,1.7822371824685723,1.8008977166247375,0.6073572441651608,1.1871883251961781,1.2489307506675733,6.402402460987936,7.3825819729099145,1685.961338505059,-0.793350426739951,0.6045786268454343,2.164214238829213,-1.5596356119837793,10.486603795899448,14.7818564419236,-4.2952526460241485,2.3996953869576703,5.123188132772797,-2.723492745815127,0.2360804380702725,3.721803479400705,-4.274307514952272,11.132578138631109,-0.946224597873384,0.8929317498513101,0.31520925807806355,0.9284903606536751,1.9490068605765551,5.362870668317392,8.627598947031759,-3.1044026329114947,0.9170650612354375,1.6288326097295294,-0.7117675484940923,14.835856911722004,16.497672711539906,-1.6618157998179033,4.1698857023689,6.849299712231942,-2.679414009863042,0.2887650442518411,5.257872374047914,0.33878367745127536,10.942935120190578,0.8477818234186444,0.7739596772526683,0.3182764654860842,1.707176533686343,1.7823708373010299,6.2522664816071964,12.249504686671434,1800.982030145801,-1.0675288546337842,1.110332385073782,1.4240883498703831,-0.31375596479660073,15.285601759462239,14.48865812728695,0.7969436321752893,4.3490709906880065,5.665954079426428,-1.316883088738423,0.2893305473944909,6.042428843343189,0.0813311956688675,13.58044855140517,-2.7448383725898298,0.9004517814504978,0.37908438176184506,1.9239405484671046,1.7707706585068514,7.251301362396035,10.7042710117992
2024-08-31,15:00,Ipswich,Fulham,D,1.0,1.0,0,0,24-25,1564.67224121,1716.56152344,-151.88928222999994,3.095,3.515,2.296666666666667,6,3.0,3.5,2.3,0.0,0.0,2.0,-2.0,7.0,18.0,-11.0,2.0,5.0,-3.0,0.2857142857142857,2.0,-8.0,9.0,9.0,0.0,0.0,0.342601,3.92906,2.0,13.0,,0.0,0.5714285714285714,3.142857142857143,-2.5714285714285716,3.5714285714285716,15.714285714285714,-12.142857142857142,1.4285714285714286,5.0,-3.5714285714285716,0.6938775510204082,1.4285714285714286,-8.571428571428571,12.428571428571429,-2.4285714285714284,0.0,0.0,0.4211141428571428,3.4428428571428573,1.4285714285714286,14.142857142857142,0.8938389651506807,1.390085785582747,1.2691947782588966,0.12089100732385048,14.366561448841692,13.203775684900858,1.1627857639408308,4.713757344556551,4.742951500527527,-0.029194155970975248,0.3128301597812507,6.481498295038205,0.7029273747153825,11.941597512274015,-1.949153129319602,1.2291591024996604,0.44420785845108157,1.2198232117944747,1.763031488330207,5.4473566148371715,5.854912971125507,1669.446844504967,-1.2334417582359358,1.3797791604198333,1.497108746089589,-0.11732958566975596,13.154652552679613,12.753244240228769,0.4014083124508455,4.402046397746337,5.10370713588632,-0.7016607381399841,0.38984550671355184,5.752635241837174,-0.04111659840590221,11.954918387244746,-0.9172202588884386,1.5023636418911062,0.5267647942642232,1.2294773645746349,1.6061582177690543,5.449005469190756,5.701530167940574
2024-08-31,15:00,Leicester,Aston Villa,A,1.0,2.0,0,0,24-25,1641.49316406,1771.85351562,-130.36035156000003,4.571666666666666,3.9933333333333336,1.7416666666666665,6,4.5,4.0,1.7,-4.127257303751551,1.2076055772811358,1.4721782185150716,-0.2645726412339358,9.820017617050297,16.19395659477374,-6.373938977723443,4.15106875541269,5.419407461347983,-1.268338705935292,0.47695761944766457,2.702795884415123,-5.521569776641183,10.587544027592214,1.9488614771717723,1.3346268985862413,0.5180140482284189,1.5043806586559718,1.4986253754580787,4.256444126592506,12.969535219945163,1791.275669654041,-4.4948317798154935,1.1299237694090378,1.656179761699613,-0.5262559922905752,9.47240957592196,17.327099702285732,-7.854690126363774,3.9055848832630997,5.394300922474863,-1.4887160392117642,0.5019743844705566,3.447089393786522,-4.326675592505598,10.881870351735673,1.5585176141324166,0.8834724583985683,0.357427039651287,1.2912168429460427,1.6976365299447134,3.1858812418175484,10.925875392275234,4.291041579135432,1.1959349907815031,2.011271856043237,-0.8153368652617341,10.381799559975724,15.29683110066865,-4.915031540692927,2.745973603403528,5.9273278557031945,-3.181354252299666,0.2981006981972336,4.088436871691916,-0.36750977363173387,10.052842885331883,3.1678193546207463,1.5567016614464249,0.5282399179621543,1.412470703162949,2.4744004459501032,4.879158428384652,8.896382509901498,1794.7935663190049,3.241518432467613,1.2048428827646518,2.1799765828770594,-0.9751337001124079,11.516475376173481,13.470147239277233,-1.953671863103747,3.1027110033499885,5.414595532477874,-2.3118845291278856,0.28946085144046213,4.280930169769654,0.8939407096152776,9.754273099803724,4.4186029697187275,1.0928950051104622,0.3979739340412116,1.5336854519810421,2.060528820592564,6.003800660651194,7.964320967699069
2024-08-31,15:00,Nott'm Forest,Wolves,D,1.0,1.0,0,0,24-25,1655.93811035,1663.51940918,-7.581298829999923,2.035,3.66,3.66,6,2.0,3.7,3.7,-6.435814962634247,1.3159638946189807,1.7189168353326743,-0.4029529407136935,15.588695395859835,12.656363007119063,2.932332388740772,5.554898888882102,4.208186428404479,1.3467124604776228,0.36652476375872833,4.066405699271663,-1.5421605820388151,13.456151952890997,-5.114143221949741,0.7538977465040895,0.33081645658063835,1.7339615181297277,1.6506883814720827,7.718184203779306,7.0131239401307885,1836.0650008074902,-2.4333168019853884,1.3708637105768942,1.1691566620194183,0.201707048557476,16.443869794536223,11.88254499437061,4.561324800165612,6.113781682842236,3.3848606407163198,2.7289210421259167,0.3859314751685599,5.154834275462106,0.011890031538940896,11.999075393409784,-1.4728365425364158,1.7276350316605609,0.6171667494385593,1.9818373816743446,1.2639466971400222,7.492337670746938,6.1798959530378355,-2.953222798973566,0.5358381767168046,2.3697161823221675,-1.833878005605363,7.3962839682347665,21.31742597995967,-13.921142011724905,2.8863930334592176,8.867633142073789,-5.981240108614571,0.44991418734403127,1.9590712124272394,-6.07702594591138,13.299243814774863,-0.4669851466148402,0.29167885108357855,0.12619556042214566,0.8115280564840929,2.983954111305492,2.280345949741915,15.009889746025223,1852.2598788554433,-1.7495813604599673,0.931783453903098,3.2083817713130047,-2.2765983174099063,9.541974951845521,18.616578401504462,-9.07460344965894,3.79590309005468,7.892061855397826,-4.096158765343146,0.4379544048424128,3.707601102295641,-2.724407998169756,13.094800189551632,-0.16625783867276733,0.277744663191752,0.09933164442456566,1.2276141847139763,2.6137471769183676,4.24502283085326,11.984310954311912
2024-08-31,17:30,West Ham,Man City,A,1.0,3.0,0,0,24-25,1733.02294922,2056.84448242,-323.8215332,7.523333333333333,5.388333333333333,1.383333333333333,6,7.0,5.5,1.38,1.927282546098625,1.5747417022784511,1.6836776081854776,-0.10893590590702622,15.69856919526282,14.50357952819617,1.1949896670666507,5.176309390618605,4.4268698463145695,0.7494395443040364,0.3443013059963904,5.891112286043348,0.8387128106981253,12.119464706911586,-0.10995183608403843,1.0537893206316835,0.4019073540117563,2.306238122697435,1.9980577307199727,5.46110086875527,10.965911451920556,1734.8145232355503,0.3416730446379696,1.533173475980423,1.8803225061476099,-0.34714903016718707,13.664387163995821,17.30494741581449,-3.6405602518186733,3.6595244392086883,5.742417527931884,-2.082893088723196,0.32100883735772023,4.254900526648208,-1.1286147675984681,13.102143865273542,-3.227862759268235,1.2780444077074298,0.4426822139458411,1.6948289629139117,2.1898070025305874,4.238368177195226,10.09206316010198,5.532672075992952,2.4921582891988825,0.16904026016821494,2.323118029030667,12.052929108473856,9.05303748374808,2.9998916247257754,6.057595729397427,3.226736597214394,2.8308591321830328,0.5116430526102242,4.7012315846030335,0.41919210089318354,7.912719676309486,3.312732212172714,2.9260725950601105,0.9805324620631083,1.942173024422626,1.2240764837555702,9.121738253787287,5.3924480456331665,1743.8641568344337,4.533997345594975,3.1546989574836397,0.5496038469376768,2.605095110545962,16.011315069131022,5.389388874685677,10.621926194445345,7.115457571494308,2.2500419944191985,4.865415577075109,0.45348516234068625,7.157234466211877,4.486231970166606,5.997521290214563,6.6526765626748245,2.956003679283277,0.9889422627855741,2.515799369451464,0.7996162638574631,13.190805678756705,3.163019941356964
2024-09-01,13:30,Chelsea,Crystal Palace,D,1.0,1.0,0,0,24-25,1818.38671875,1737.57775879,80.80895996000004,1.6233333333333333,4.396666666666666,5.006666666666667,6,1.6,4.33,5.0,1.2057479487208826,2.141567529858168,1.1931517153969482,0.9484158144612195,16.07634843910773,15.101426710642313,0.9749217284654207,6.726318437517001,4.1976490830199,2.528669354497103,0.3987167304565324,5.660341407372026,0.7893373651744598,9.809165910837509,1.0948732638891256,1.8905656962904318,0.635536383014666,2.1868560207495857,1.3765829459383356,8.851894213856076,8.582006197220387,1734.0511069800157,1.57755783004023,2.930717605414133,1.5919115833983255,1.338806022015808,14.224652636837734,14.669766606271764,-0.4451139694340347,6.261032337310418,4.15391732544317,2.1071150118672484,0.4315648894607293,5.25695348056007,0.5850988839192619,10.982901571546552,0.7533921336533024,2.2227589085036077,0.7514687238161171,1.9121522553748456,1.7792686025614977,8.225325572739449,9.030931337105065,-2.760778809501201,1.374246047386568,1.3794614664514733,-0.0052154190649048955,11.742134039354903,11.889981682383445,-0.1478476430285447,4.298821560041049,5.196278784993952,-0.8974572249529017,0.38999388556053965,5.11117203369334,-1.154093362020557,13.518094451903858,-3.782794775985107,1.186821694617996,0.4319915801968269,1.4087726581484763,1.5628604239912474,5.7819603635656875,4.881648094491591,1751.204495986505,-3.473920655554256,1.955898578804225,1.2633341059978105,0.6925644728064145,14.23151388061277,11.7129148755546,2.518599005058166,5.162038697717945,3.660418341962982,1.5016203557549626,0.3635038351669363,4.453611588500455,0.1306660055362249,11.592375234862297,-0.5110239674933733,1.3866321460459188,0.4758968156729533,1.6948647688368452,1.223189458778299,7.269955909775553,3.9009229329897503
2024-09-01,13:30,Newcastle,Tottenham,H,2.0,1.0,0,0,24-25,1803.0135498,1796.89978027,6.1137695299999,2.498333333333333,3.996666666666668,2.546666666666667,6,2.5,4.0,2.5,3.372063445120546,2.1627727408295088,0.70484311218579,1.4579296286437184,13.411308176954414,15.220392822035654,-1.8090846450812357,4.749360515365805,4.024582427588093,0.7247780877777105,0.34929894033045117,5.9556530318529965,-0.7185921833139423,11.502061754841591,2.561145496646271,2.31444300045151,0.8249289321018743,2.014241374969299,1.713432230328385,9.73446017903208,8.197460496205515,1709.2924701163588,3.5158939656983748,1.9957244919893755,1.2158679975335513,0.7798564944558242,13.429191430784126,15.522301109984191,-2.0931096792000656,5.3904917195196,4.783666765331538,0.6068249541880611,0.39528219086231553,5.997563288122193,-1.1851465506016248,10.257291031814532,4.9999601719265305,1.8391245920772767,0.6711207533783952,2.1331246933506676,1.8811424325461723,9.17738333351262,8.25074600499798,4.0392858519927115,1.4974930406886713,1.599959722212768,-0.10246668152409644,14.87478553864185,11.806672091844112,3.0681134467977382,6.267685561369542,4.538676090029202,1.7290094713403397,0.4274114947885319,7.907441696526642,3.210225376159658,11.530474427133077,0.2715761419514329,1.1466450343791317,0.4492429089228674,1.7447436481610872,1.6621322032870183,14.852814608610254,6.224914262727129,1722.117738217979,3.361232922625707,2.1074003719957157,1.0989791637507327,1.0084212082449826,14.656668741281417,9.833942224332509,4.822726516948905,6.570926073168807,3.2692839653582486,3.301642107810558,0.4554830042232807,9.19271439113744,4.990145451700463,11.49975209510979,1.3131249992910965,1.7507080218612006,0.6176817069538917,2.1727300861445826,1.351455358790843,12.38458472703444,5.031499653813946
2024-09-01,16:00,Man United,Liverpool,A,0.0,3.0,0,0,24-25,1776.53857422,1908.05358887,-131.51501465,3.835,4.18,1.8516666666666663,6,3.7,4.2,1.85,1.1630003200985757,1.6118900702502763,0.9992278675374568,0.6126622027128198,16.6098021657003,14.722242290088191,1.8875598756121066,6.395674286680145,4.884463184779719,1.5112111019004273,0.3775235525882951,6.982363210421376,-0.6763580013541755,10.705927939563495,-1.9880888532125092,2.1768139029535636,0.7508287905913905,1.8395871248777358,1.4984850662915916,9.077454781852706,7.0088315715041185,1786.7404425371692,1.4733425427968732,1.4084410439570756,1.3370108619357757,0.0714301820212996,13.469890882593644,15.38589444152789,-1.9160035589342506,4.955514912364763,4.96520489597144,-0.009689983606675974,0.358916340982165,5.450226087955907,-1.244102660619172,11.098837169062387,-1.894018736238997,1.5556543423809237,0.5352589141945104,1.4684219423190725,1.7996711024046093,7.833978981245084,8.852851430146863,4.105634075067976,2.101744663949828,1.3831725946516578,0.7185720692981703,19.14513818925023,11.939056336870754,7.2060818523794765,6.263210854807845,4.42293012728061,1.840280727527236,0.345301239897742,8.10172592754153,4.568642463482881,14.421886145080322,-5.669644998263277,1.8267614342924372,0.678613548421174,2.666806414588724,1.2424052344632768,13.709658209092362,6.530103856214205,1751.5875454359227,4.063616798133587,2.180098609738023,0.8311104604332474,1.3489881493047753,22.238087797624402,9.416110343270837,12.821977454353567,8.410025515945586,3.6285393311339034,4.7814861848116825,0.38250323684894094,8.79347731513914,5.566674764522021,13.174130458100734,-4.220311982672368,2.4008081792878904,0.8323467582744067,3.2304433280128677,0.9427603282410145,17.35647667693968,4.57930989849448
2024-09-14,12:30,Southampton,Man United,A,0.0,3.0,-5,5,24-25,1583.90270996,1766.37512207,-182.47241211000005,4.613333333333333,3.9466666666666654,1.7433333333333334,6,4.5,4.0,1.7,-7.5470322625679875,1.0502172498201843,2.0972711826842754,-1.0470539328640909,8.892065138930084,19.577833618577824,-10.68576847964774,3.5805931078499396,5.984192567532115,-2.4035994596821744,0.3242874331906685,3.427191543640825,-4.32335398305515,10.767514698749887,1.1618038314365549,0.2937688759260149,0.14018088845783214,0.6313310258351265,2.458463143592676,3.977064050712245,11.125044792138889,1822.7478470624037,-4.913086198805256,1.009268671635515,2.3304779447802826,-1.321209273144767,12.364694709139133,18.16555429734135,-5.8008595882022185,4.117731041177013,5.822728276813746,-1.7049972356367344,0.32166176687927833,5.928331280123479,0.42299858777661015,10.581513250360969,1.0849147396569887,0.14687304086722197,0.07122723397819128,1.2084516279641835,2.628646416626556,7.8138903786357226,12.239758892694725,3.0051830552068126,1.3574873639790794,1.9331249135381328,-0.5756375495590537,10.74321584206132,18.227534567750467,-7.4843187256891435,3.6638750585091855,5.764640598743585,-2.1007655402344008,0.3374514026188414,3.8478566454796876,-2.89132280647458,11.582981081688231,-1.8667560855651706,0.9441229730422194,0.3389181784237569,1.147457305332053,2.2500802786159575,6.611198721395986,11.753497709655955,1740.8908538465123,1.1050069070976547,1.0563307829678066,1.7527581464518318,-0.6964273634840255,12.102418161945234,14.289420831145918,-2.187002669200688,4.466636184273573,4.47390367197858,-0.00726748770500698,0.3629372557366237,5.33766956596693,-0.18307699546437886,10.074127876796789,-1.4205140521792476,1.1667407567856927,0.4014441856458828,1.4765339567393043,1.875745826803457,7.375484235933813,8.889638572610147
2024-09-14,15:00,Brighton,Ipswich,D,0.0,0.0,14,-14,24-25,1744.23925781,1567.4005127,176.83874511,1.385,5.1033333333333335,7.933333333333334,6,1.38,5.0,7.5,-2.1963591161889497,1.0548130467545,1.5261255072764677,-0.4713124605219677,13.93221556700741,10.782382634737942,3.1498329322694687,4.185390580199189,4.228191025533906,-0.042800445334717274,0.30451686657821614,5.41394323172139,0.9627210854367244,10.693653216853582,0.6066616534313326,1.4873155160139653,0.5017323959414733,1.7957383151156954,1.2594151378746723,8.623700571329401,7.2400341166968,1813.1163121877253,-1.2460437781953666,1.2891799632935408,1.1720381389414916,0.11714182435204946,15.632524525213999,11.289517868455517,4.343006656758479,4.206876268728245,4.682804973131009,-0.4759287044027627,0.2913684235337124,5.423367146053036,1.4703840100128445,9.531760828950597,1.6820778910868759,1.4935851405236005,0.555205883514981,1.7848819915803777,1.5580970891618726,7.496932400061663,6.8684204716592285,0.0,1.0,4.0,-3.0,1.0,14.0,-13.0,1.0,5.0,-4.0,1.0,1.0,-9.0,15.0,-11.0,0.0,0.0,0.479999,3.07818,1.0,15.0,,0.0,0.7567567567567568,2.2162162162162162,-1.4594594594594597,6.783783783783784,12.81081081081081,-6.027027027027027,2.5405405405405403,4.5675675675675675,-2.027027027027027,0.551070551070551,4.27027027027027,-4.0,13.54054054054054,-1.3783783783783783,0.43243243243243246,0.21621621621621623,0.5447612162162162,2.468134594594595,1.6756756756756757,9.756756756756756
2024-09-14,15:00,Crystal Palace,Leicester,D,2.0,2.0,-1,1,24-25,1741.26794434,1635.5345459,105.73339843999996,1.6316666666666668,4.083333333333333,5.426666666666667,6,1.62,4.0,5.5,-4.923571786015458,2.4730034419290763,1.0835955285171472,1.3894079134119286,15.521793448010614,11.304501263790781,4.217292184219834,5.871413107438134,2.5923035807325427,3.2791095267055916,0.37516004666054076,4.049436215675541,0.7237221157361078,10.370824122000963,1.508621075858959,1.7420100401266383,0.5863557840345557,1.9014425113175346,1.0175079436627887,8.393107809546864,4.073810878202028,1789.4784338394632,-2.6054404916656915,1.7169239341031688,1.1975005794983578,0.5194233546048108,12.923635410459578,12.034686156665952,0.8889492537936241,4.621529023288458,4.495313756472236,0.12621526681622156,0.3559612097085355,4.590208691375341,0.3479995041521687,11.944281426146722,-1.3832679756200301,1.289974109534439,0.48192261175471496,1.3860755766276338,1.6617495940837244,6.952466932331665,3.9256921997423126,-6.2755450302089635,1.070760754712132,1.9236384189636482,-0.8528776642515167,9.59699906038888,18.394958148385403,-8.79795908799652,3.706246834111345,5.2640595664602845,-1.5578127323489397,0.5203384858773131,4.059920440235362,-2.9226060939355194,11.313537133493066,0.6103683126077318,0.3928990996086055,0.18936572957899045,1.213354089406221,1.9038707519966902,2.763975205490947,8.280596935202675,1804.9319720573994,-3.37112383486162,1.0974428270567784,1.7421348212747099,-0.6446919942179313,9.35430718194147,15.495324776714298,-6.141017594772831,3.679188662447325,5.295725691856147,-1.6165370294088233,0.4598141216862508,2.8353170453398913,-3.9950066943791986,11.411402763801753,3.168888210599313,0.6626043437989261,0.26807027973846526,1.1620978822095318,1.814189897458535,3.1394109313631615,9.694406544206425
2024-09-14,15:00,Fulham,West Ham,D,1.0,1.0,1,-1,24-25,1713.83312988,1729.66125488,-15.828125,2.436666666666667,3.43,2.926666666666667,6,2.38,3.25,3.0,-4.228830909546316,1.2304026331394997,1.8033037132531347,-0.5729010801136353,11.585307330474285,13.097484159202589,-1.512176828728304,4.025834441282623,5.513665639633429,-1.487831198350807,0.4819266358527108,4.874443585807489,-1.0547616064142853,10.86683892168891,0.27917444057942314,1.4515605475061637,0.5100083731740583,1.2690072530163323,1.5568837615991615,6.206555277007402,7.093789463950583,1881.655579529594,-0.9250813186769519,1.2848343703148748,1.3728315595671918,-0.08799718925231696,12.115989414509711,12.314933180171577,-0.198943765661866,4.301534798309752,4.82778035191474,-0.526245553604988,0.403495241146275,5.81447643137788,-0.5308374488044267,12.716188790433561,-0.6879151941663288,1.3767727314183296,0.5200735956981674,1.219315523430976,1.3813806633267907,5.086754101893066,4.7761476259554305,-0.11841054085180878,1.4803990942778606,2.3002101674527924,-0.8198110731749315,11.279641581977723,20.06268921486647,-8.783047632888744,2.630872548605128,7.672036369912553,-5.041163821307425,0.3228166261585462,3.1648578540228307,-2.690296441668332,12.308652285472698,-3.7022955455309456,1.326127603633583,0.44351372236260306,1.0838891939222515,2.4677785237495904,3.091582619074058,10.644707227596626,1848.668856153336,0.2562547834784772,1.399880106985317,2.1602418796107075,-0.7603617726253904,12.748290372996866,18.72871056186087,-5.980420188864005,3.2446433294065162,6.306813145948913,-3.062169816542397,0.29075662801829016,3.9411753949861557,-2.8464610756988513,12.326607898955157,-4.170897069451176,0.9585333057805723,0.3320116604593808,1.5079219721854338,2.4405977518979403,4.428776132896419,12.819047370076486
2024-09-14,15:00,Liverpool,Nott'm Forest,A,0.0,1.0,8,-8,24-25,1918.21704102,1654.59204102,263.625,1.22,6.848333333333334,12.518333333333333,6,1.22,6.5,12.0,6.3669854730438304,2.213230049306508,0.5965534513967125,1.6166765979097952,25.473565907586067,7.723471002494314,17.75009490509176,10.078197011818373,3.402017009579992,6.676180002238382,0.39762456185037537,9.464376149683927,6.598864722578391,11.7491752044208,-2.2638897754937464,2.6320953879654394,0.883332295812243,3.525759656871635,0.8591002379275557,19.549661159875665,3.6503564719017714,1722.3304658383806,3.0477125986001905,2.385073957303517,0.6233328453249355,1.7617411119785815,19.4285658482183,9.062082757453128,10.366483090765174,7.057519136959189,3.4714044983504277,3.5861146386087617,0.3550592458185238,7.095107986354355,3.425006073391515,11.630597843575549,-3.165233987004276,2.5506061344659177,0.8742600687058051,2.9488249960096504,1.082287746180761,15.267357507704759,4.93448242387086,-0.6488463420068663,1.4272526766756914,0.9892311107110732,0.4380215659646182,15.750853914969165,11.959836787744075,3.79101712722509,5.890126495481282,3.146133734431284,2.7439927610499986,0.38694102052934903,5.564656403034237,0.3219690313842133,10.435530025572675,1.6887411673076478,2.1911601962041054,0.740667914064394,2.037375572517094,1.0259880081609305,6.601252121536171,6.082114109300248,1653.8995343610914,-1.8249876014070103,1.2781477829201682,1.126867496508861,0.1512802864113071,16.332902345887206,11.661908745748207,4.670993600138997,5.83533626209413,3.2886454805242655,2.5466907815698647,0.3675736063739445,5.616125706658783,1.0089175237886514,12.749306545158504,-0.3546274067515252,1.5457262737208908,0.5878750620749696,1.8390505362365042,1.182368022844016,7.8692532531110295,5.634921964704889
2024-09-14,15:00,Man City,Brentford,H,2.0,1.0,6,-6,24-25,2060.20605469,1720.58557129,339.62048340000024,1.1766666666666663,8.13,14.27,6,1.18,8.0,12.0,5.145772127945318,3.6802617238224706,0.9294227818418846,2.750838941980586,21.409743461827492,2.9587079545263713,18.451035507301125,8.790942496539875,1.6096170709637019,7.181325425576173,0.4009842777902471,9.303906968536717,7.9094585938704185,4.718810060741015,8.637828806770742,2.8753418492732963,0.9688351715529624,3.1916158553619383,0.5097937901343553,18.74873199858126,1.485301356621625,1734.5524270514672,3.400498009196231,3.11602421811273,0.6622028852032577,2.4538213329094716,17.75848630184827,6.542041656014258,11.216444645834008,7.336593178620731,2.1875314958143988,5.149061682806331,0.42707039349464515,8.117925849658908,5.364673977624954,5.248140967660922,6.739507422006119,2.9670027594624577,0.9917066970891806,2.6850920270885976,0.8365124478930974,15.14310425906753,3.622264956017723,-2.914887554828641,1.2857281753293242,1.6108999868200218,-0.325171811490698,10.449985802576162,15.521488369098012,-5.071502566521849,4.098342864177107,5.034301132291492,-0.9359582681143848,0.37684825450767656,5.6297869215817125,-0.8661683596731488,9.972422854200573,2.1205496333771765,1.0583826262813745,0.3638280226811967,1.3379117780603464,1.7331047027956843,6.612554913462243,13.655074839462708,1719.9255556686046,-2.1123252704749778,1.7246006713153947,1.4823086305890643,0.2422920407263305,12.357333204640712,15.631221985803302,-3.27388878116259,4.823726579146621,5.674723578599769,-0.8509969994531476,0.40184172081884495,4.150281139232248,-2.190756217176365,9.149848484414317,1.4629673812590869,1.6982598908010316,0.583956071386667,1.9305760141080877,1.849381580650781,7.510318917823361,11.80495584355512
2024-09-14,17:30,Aston Villa,Everton,H,3.0,2.0,11,-11,24-25,1777.81213379,1673.03662109,104.77551270000004,1.5033333333333332,4.446666666666666,6.421666666666667,6,1.5,4.2,6.5,3.0068360690965554,1.6814080758204089,2.152629333620617,-0.47122125780020846,13.08927682755502,12.63992726305203,0.449349564502993,3.941303616502155,4.928800656425243,-0.9874970399230877,0.3078303181804389,5.088486128385583,2.1492596367647523,10.183752785743247,4.354142403038387,0.9670042346241078,0.3956796839472166,1.7126969439811608,1.682677782300523,8.465525431393372,7.002230144489292,1798.3199139881208,2.4311388243507093,1.4036321620734888,1.8849824371577946,-0.48135027508430583,11.137356532130111,12.352610429457926,-1.2152538973278102,3.5770332525124915,4.810946649358405,-1.233913396845914,0.3420956385803466,4.2106976273272405,1.4204555322114583,12.565704824852794,1.3139522272890447,1.5696712538328468,0.5484804505309088,1.6912265889857816,1.7390818654444227,6.002850495488396,6.723240725774302,-2.617675698692118,0.516546492948582,2.80632484965189,-2.2897783567033083,9.122775469695496,17.40896353755559,-8.286188067860097,2.095332414687182,6.285838659274241,-4.190506244587059,0.2517703622087817,4.683946078606914,-4.229503130433005,13.792406827067586,-3.732107337731526,0.26236751224091953,0.1278886035177421,0.927596394230804,2.4824179649370746,5.079663620435084,9.502264196208921,1794.7490154584787,-0.5950128200549633,0.9534339701340758,2.3731606791219098,-1.4197267089878343,12.364952846924588,15.336392331442699,-2.9714394845181107,3.799771540218253,5.592391099579598,-1.792619559361345,0.2881714396638155,4.791352609550528,-2.2057306362142035,9.849433603973331,-1.9596684484050382,0.6696988123884825,0.23640694355854763,1.3354402704902564,2.2009751454324165,7.772153001238045,8.22069921027382
