Date,Time,HomeTeam,AwayTeam,FTR,FTHG,FTAG,Home_TablePosDiff,Home_TablePosDiff_Rolling5,Home_TablePosDiff_Rolling10,Home_GoalsFor_Rolling5,Home_GoalsFor_Rolling10,Home_Shots_Rolling5,Home_Shots_Rolling10,Home_ShotsOnTarget_Rolling5,Home_ShotsOnTarget_Rolling10,Home_Corners_Rolling5,Home_Corners_Rolling10,Home_Fouls_Rolling5,Home_Fouls_Rolling10,Home_TablePosDiff_Rolling5_all,Home_TablePosDiff_Rolling10_all,Home_GoalsFor_Rolling5_all,Home_GoalsFor_Rolling10_all,Home_Shots_Rolling5_all,Home_Shots_Rolling10_all,Home_ShotsOnTarget_Rolling5_all,Home_ShotsOnTarget_Rolling10_all,Home_Corners_Rolling5_all,Home_Corners_Rolling10_all,Home_Fouls_Rolling5_all,Home_Fouls_Rolling10_all,Home_Points_Rolling5,Home_Points_Rolling10,Home_Points_Rolling5_all,Home_Points_Rolling10_all,Home_Win_Rolling5,Home_Win_Rolling10,Home_Win_Rolling5_all,Home_Win_Rolling10_all,TablePosDiff,TablePosDiff_Rolling5,TablePosDiff_Rolling10,GoalsFor_Rolling5,GoalsFor_Rolling10,Shots_Rolling5,Shots_Rolling10,ShotsOnTarget_Rolling5,ShotsOnTarget_Rolling10,Corners_Rolling5,Corners_Rolling10,Fouls_Rolling5,Fouls_Rolling10,TablePosDiff_Rolling5_all,TablePosDiff_Rolling10_all,GoalsFor_Rolling5_all,GoalsFor_Rolling10_all,Shots_Rolling5_all,Shots_Rolling10_all,ShotsOnTarget_Rolling5_all,ShotsOnTarget_Rolling10_all,Corners_Rolling5_all,Corners_Rolling10_all,Fouls_Rolling5_all,Fouls_Rolling10_all,Points_Rolling5,Points_Rolling10,Points_Rolling5_all,Points_Rolling10_all,Win_Rolling5,Win_Rolling10,Win_Rolling5_all,Win_Rolling10_all
2024-12-01,13:30,Tottenham,Fulham,D,1,1,5,-0.6,-0.5,2.4,2.6666666666666665,18.6,17.666666666666668,6.6,6.666666666666667,9.4,9.833333333333334,11.6,11.5,1.6,0.2,2.6,2.2,15.0,17.0,5.6,6.2,8.4,8.0,11.0,11.6,1.8,2.0,1.8,1.5,0.6,0.6666666666666666,0.6,0.5,-5,1.4,1.1666666666666667,1.4,1.1666666666666667,13.0,12.5,4.0,3.6666666666666665,4.8,5.333333333333333,11.8,11.5,3.4,0.7,1.4,1.5,15.4,15.4,5.8,5.5,6.8,5.7,8.8,11.5,1.6,1.3333333333333333,1.4,1.5,0.6,0.5,0.5,0.55
2024-12-01,16:00,Liverpool,Man City,H,2,0,4,5.8,4.833333333333333,1.8,1.8333333333333333,14.4,15.166666666666666,7.2,7.333333333333333,4.6,5.333333333333333,11.6,11.333333333333334,7.4,8.4,2.2,2.0,15.0,14.5,6.6,6.4,5.2,5.6,11.2,11.1,2.4,2.5,2.6,2.5,0.8,0.8333333333333334,0.9,0.85,-4,8.0,6.666666666666667,1.6,1.6666666666666667,18.8,17.5,6.2,6.0,9.8,8.666666666666666,6.8,7.166666666666667,12.4,7.9,1.0,1.6,20.0,21.0,6.0,6.9,10.6,9.8,9.8,8.2,1.4,1.6666666666666667,1.2,1.7,0.5,0.5833333333333334,0.4,0.6
2024-12-03,19:30,Ipswich,Crystal Palace,A,0,1,-2,-4.8,-4.0,1.0,0.8333333333333334,12.8,11.833333333333334,3.8,3.5,6.2,5.5,11.8,11.333333333333334,-6.8,-6.0,1.4,1.1,10.2,10.7,3.8,3.5,4.4,5.4,13.4,12.7,0.8,0.6666666666666666,1.0,0.8,0.4,0.3333333333333333,0.4,0.35,2,-1.6,-1.3333333333333333,1.2,1.1666666666666667,15.6,15.333333333333334,5.6,5.666666666666667,5.2,5.5,11.2,11.833333333333334,-6.2,-5.7,1.2,0.9,15.0,15.0,5.6,5.3,4.8,5.0,11.6,10.6,0.6,0.5,1.2,0.8,0.3,0.25,0.5,0.35
2024-12-03,20:15,Leicester,West Ham,H,3,1,-3,-3.6,-3.0,1.0,1.0,8.4,8.166666666666666,1.8,2.0,3.0,2.8333333333333335,13.4,13.0,-4.4,-2.9,0.8,1.3,9.6,9.8,3.2,3.1,4.6,3.7,11.2,11.0,0.8,0.8333333333333334,0.2,0.9,0.3,0.3333333333333333,0.1,0.35,3,-3.6,-3.0,1.0,1.1666666666666667,12.0,13.0,3.6,3.5,4.6,4.333333333333333,12.2,13.0,-4.4,-3.3,1.2,1.3,10.8,13.3,4.4,5.2,4.8,4.9,8.6,11.6,1.0,1.3333333333333333,1.4,1.2,0.4,0.5,0.5,0.45
2024-12-04,19:30,Everton,Wolves,H,4,0,1,-4.2,-3.5,1.0,0.8333333333333334,14.2,13.333333333333334,4.4,3.8333333333333335,5.4,4.666666666666667,9.4,9.166666666666666,-1.6,-3.6,0.2,0.8,15.8,12.8,4.2,4.0,5.6,4.4,11.0,11.4,1.2,1.0,0.6,1.1,0.5,0.4166666666666667,0.3,0.45,-1,-8.8,-7.333333333333333,2.2,1.8333333333333333,12.4,11.833333333333334,5.0,4.666666666666667,3.8,3.5,13.6,13.666666666666666,-6.8,-9.6,2.4,1.9,10.6,10.3,5.0,4.5,3.0,3.0,11.6,12.5,1.0,0.8333333333333334,1.6,0.8,0.4,0.3333333333333333,0.6,0.3
2024-12-04,19:30,Man City,Nott'm Forest,H,3,0,1,7.8,6.5,1.6,2.0,23.2,21.666666666666668,7.6,7.166666666666667,9.8,9.833333333333334,9.6,8.666666666666666,8.2,7.5,0.6,1.3,17.2,19.5,5.0,6.3,7.8,9.1,10.4,8.7,2.0,2.1666666666666665,0.6,1.4,0.7,0.75,0.2,0.5,-1,-2.2,-1.8333333333333333,1.4,1.3333333333333333,10.4,12.5,4.0,4.666666666666667,2.8,4.0,7.6,8.666666666666666,6.6,2.4,1.6,1.3,13.4,12.3,3.8,4.1,6.2,4.9,7.0,8.3,1.6,1.8333333333333333,1.8,1.7,0.6,0.6666666666666666,0.6,0.6
2024-12-04,19:30,Newcastle,Liverpool,D,3,3,-10,-2.0,-1.6666666666666667,0.8,0.8333333333333334,13.6,11.833333333333334,3.8,3.3333333333333335,6.6,6.0,13.6,13.833333333333334,-2.2,0.9,1.2,1.0,11.2,13.1,3.0,3.8,6.0,6.1,12.0,10.7,1.4,1.6666666666666667,1.4,1.2,0.5,0.5833333333333334,0.5,0.45,10,11.0,9.166666666666666,2.2,2.1666666666666665,14.6,15.166666666666666,5.6,5.5,6.6,7.166666666666667,10.6,11.833333333333334,7.4,8.8,2.2,1.9,16.8,15.2,7.0,6.8,6.4,6.1,10.6,11.3,2.6,2.6666666666666665,2.6,2.5,0.9,0.9166666666666666,0.9,0.85
2024-12-04,19:30,Southampton,Chelsea,A,1,5,-16,-6.8,-5.666666666666667,1.2,1.0,9.4,8.666666666666666,4.2,3.6666666666666665,3.6,3.6666666666666665,12.4,12.666666666666666,-11.0,-8.8,0.8,0.9,8.0,8.8,2.2,3.0,4.4,3.9,12.4,12.0,0.8,0.6666666666666666,0.8,0.5,0.3,0.25,0.3,0.2,16,3.6,3.0,1.6,2.3333333333333335,12.4,12.666666666666666,4.0,4.666666666666667,6.2,6.0,11.4,11.666666666666666,5.8,3.5,1.8,1.9,15.8,15.0,5.6,5.3,6.2,6.4,14.4,12.6,2.0,2.1666666666666665,2.2,2.1,0.7,0.75,0.8,0.75
2024-12-04,20:15,Arsenal,Man United,H,2,0,6,5.0,4.166666666666667,2.6,2.5,20.8,20.333333333333332,7.8,7.5,8.4,8.333333333333334,11.4,12.333333333333334,3.0,5.7,2.2,2.1,13.4,15.0,4.2,5.1,5.6,7.0,13.4,11.9,2.2,2.3333333333333335,1.6,1.8,0.8,0.8333333333333334,0.6,0.65,-6,2.4,2.0,1.0,1.0,14.8,14.166666666666666,5.8,5.5,5.8,5.5,10.8,11.166666666666666,1.4,0.6,2.0,1.5,12.8,14.3,4.2,5.4,3.0,5.0,11.4,12.4,1.2,1.0,1.6,1.6,0.5,0.4166666666666667,0.6,0.6
2024-12-04,20:15,Aston Villa,Brentford,H,3,1,-4,9.6,8.0,1.8,1.5,14.4,13.833333333333334,5.2,4.833333333333333,7.4,6.833333333333333,11.0,10.5,2.0,5.9,0.8,1.5,13.8,12.7,4.0,4.1,7.2,6.5,11.4,11.5,1.8,1.5,0.4,1.3,0.7,0.5833333333333334,0.2,0.5,4,0.8,0.6666666666666666,0.8,0.6666666666666666,7.2,7.333333333333333,3.4,3.1666666666666665,3.2,3.3333333333333335,7.4,7.333333333333333,2.4,2.0,2.4,2.1,11.8,10.8,5.0,5.3,4.6,4.9,8.8,7.2,0.2,0.16666666666666666,2.0,1.4,0.1,0.08333333333333333,0.7,0.5
2024-12-05,19:30,Fulham,Brighton,H,3,1,-7,0.0,0.0,1.6,1.6666666666666667,17.8,17.833333333333332,7.0,6.833333333333333,6.6,6.666666666666667,11.2,11.666666666666666,3.2,0.2,1.4,1.5,16.2,15.9,6.2,5.7,7.8,6.2,10.0,11.4,1.4,1.6666666666666667,1.6,1.5,0.5,0.5833333333333334,0.6,0.55,7,0.6,0.5,1.4,1.6666666666666667,13.2,12.666666666666666,4.6,4.666666666666667,4.0,4.166666666666667,10.4,10.0,5.0,3.8,1.6,1.6,14.0,14.1,4.8,4.7,4.6,5.1,14.4,12.9,1.4,1.6666666666666667,1.6,1.6,0.5,0.5833333333333334,0.6,0.6
2024-12-05,20:15,Bournemouth,Tottenham,H,1,0,-4,-4.0,-3.3333333333333335,1.6,1.5,15.4,15.5,5.6,5.333333333333333,6.0,6.333333333333333,14.2,15.0,-3.6,-2.1,2.0,1.5,13.8,15.1,5.0,5.0,5.0,6.3,13.0,13.8,1.8,1.6666666666666667,1.4,1.3,0.6,0.5833333333333334,0.5,0.45,4,1.0,0.8333333333333334,2.0,1.8333333333333333,15.4,15.333333333333334,5.8,6.0,6.6,7.666666666666667,11.6,11.666666666666666,2.0,0.7,2.0,2.2,12.2,15.8,4.8,5.9,7.2,7.5,9.8,10.7,1.2,1.1666666666666667,1.4,1.6,0.4,0.4166666666666667,0.5,0.55
2024-12-07,15:00,Aston Villa,Southampton,H,1,0,12,6.6,6.285714285714286,1.8,1.7142857142857142,15.0,14.714285714285714,5.6,5.571428571428571,8.2,7.285714285714286,11.2,10.571428571428571,-0.2,4.4,1.2,1.5,14.2,13.0,4.4,4.3,7.4,6.9,11.2,11.6,1.8,1.7142857142857142,0.8,1.3,0.7,0.6428571428571429,0.3,0.5,-12,-10.8,-7.714285714285714,0.6,0.5714285714285714,8.2,11.142857142857142,1.8,2.7142857142857144,4.2,5.857142857142857,11.6,11.571428571428571,-10.6,-9.9,1.0,1.0,8.2,8.8,2.6,3.0,5.2,4.4,12.0,11.6,0.2,0.14285714285714285,0.8,0.5,0.1,0.07142857142857142,0.3,0.2
2024-12-07,15:00,Brentford,Newcastle,H,4,2,1,3.2,2.2857142857142856,3.4,3.142857142857143,14.4,14.428571428571429,7.2,6.857142857142857,6.6,5.571428571428571,7.0,7.285714285714286,2.4,3.0,1.8,2.1,9.6,10.9,3.4,4.9,4.6,5.1,10.4,8.4,2.6,2.7142857142857144,1.4,1.4,0.9,0.9285714285714286,0.5,0.5,-1,1.8,2.7142857142857144,1.2,1.2857142857142858,11.6,12.285714285714286,3.2,3.857142857142857,5.6,6.285714285714286,9.8,9.0,-3.2,-1.1,1.6,1.1,12.4,13.4,3.6,3.8,6.2,5.9,10.6,11.0,1.0,1.2857142857142858,1.6,1.0,0.4,0.5,0.6,0.4
2024-12-07,15:00,Crystal Palace,Man City,D,2,2,-13,-9.6,-7.0,0.4,0.5714285714285714,12.2,13.571428571428571,4.8,4.285714285714286,4.8,4.571428571428571,10.4,10.285714285714286,-3.8,-5.4,1.2,0.8,14.8,14.3,5.0,5.2,4.6,5.2,11.0,10.8,1.0,0.8571428571428571,1.2,1.0,0.4,0.35714285714285715,0.5,0.4,13,7.2,5.142857142857143,1.0,1.4285714285714286,15.8,16.142857142857142,5.0,5.428571428571429,8.4,8.0,7.8,7.285714285714286,4.8,7.0,1.0,1.4,16.2,19.4,4.8,6.3,7.0,8.7,10.0,8.5,0.8,1.4285714285714286,0.6,1.4,0.3,0.5,0.2,0.5
2024-12-07,17:30,Man United,Nott'm Forest,A,2,3,-4,-1.2,-0.8571428571428571,2.0,1.5714285714285714,13.8,13.0,5.0,4.714285714285714,4.2,4.714285714285714,14.0,12.714285714285714,-0.4,-0.5,1.8,1.2,10.2,12.8,3.6,4.6,2.0,4.3,11.6,11.8,2.0,1.8571428571428572,1.6,1.3,0.7,0.6428571428571429,0.6,0.5,4,-0.8,-1.7142857142857142,1.2,1.1428571428571428,11.8,12.428571428571429,4.0,4.428571428571429,2.8,3.7142857142857144,9.4,9.571428571428571,5.2,3.1,1.0,1.2,11.8,13.0,3.4,4.1,5.2,4.9,8.2,9.2,1.0,1.5714285714285714,1.2,1.4,0.4,0.5714285714285714,0.4,0.5
2024-12-08,14:00,Fulham,Arsenal,D,1,1,-6,-1.6,-1.0,2.0,1.8571428571428572,14.8,16.142857142857142,6.4,6.142857142857143,7.0,6.428571428571429,9.6,11.0,1.0,-0.6,1.8,1.7,14.6,14.4,6.0,5.4,8.4,6.4,9.8,10.6,1.8,1.8571428571428572,2.0,1.7,0.6,0.6428571428571429,0.7,0.6,6,5.0,4.571428571428571,1.6,1.5714285714285714,10.0,9.428571428571429,3.0,3.2857142857142856,5.0,4.571428571428571,12.8,12.714285714285714,4.8,5.6,2.2,2.2,14.4,15.7,4.8,5.3,8.0,7.7,13.0,12.1,1.0,1.5714285714285714,2.0,1.8,0.4,0.5714285714285714,0.7,0.65
2024-12-08,14:00,Ipswich,Bournemouth,A,1,2,-8,-5.2,-3.7142857142857144,0.8,0.7142857142857143,12.4,11.428571428571429,3.4,3.2857142857142856,5.4,5.285714285714286,11.6,11.714285714285714,-6.4,-4.8,0.8,1.1,9.8,11.0,3.2,3.6,4.2,5.6,14.2,12.5,0.6,0.5714285714285714,1.0,0.7,0.3,0.2857142857142857,0.4,0.3,8,-0.2,-0.14285714285714285,1.4,1.5714285714285714,14.8,14.857142857142858,4.4,4.714285714285714,6.6,6.142857142857143,13.4,10.857142857142858,-3.0,-2.8,2.0,1.6,15.8,15.3,6.0,5.1,4.6,6.2,13.2,13.7,0.8,1.1428571428571428,1.8,1.6,0.3,0.42857142857142855,0.6,0.55
2024-12-08,14:00,Leicester,Brighton,D,2,2,-8,-4.2,-3.0,1.4,1.2857142857142858,8.2,8.142857142857142,2.4,2.5714285714285716,3.4,2.857142857142857,12.6,12.428571428571429,-3.8,-3.3,1.2,1.4,9.0,9.7,4.2,3.3,4.0,3.8,9.8,10.4,1.4,1.1428571428571428,0.8,1.1,0.5,0.42857142857142855,0.3,0.4,8,2.0,1.4285714285714286,1.4,1.5714285714285714,11.4,12.714285714285714,4.4,4.428571428571429,3.8,4.428571428571429,10.6,9.714285714285714,3.6,3.1,1.4,1.7,12.8,13.3,4.2,4.4,4.0,4.8,13.6,12.3,1.2,1.4285714285714286,1.4,1.5,0.4,0.5,0.5,0.55
2024-12-08,16:30,Tottenham,Chelsea,A,3,4,-8,1.8,0.2857142857142857,2.6,2.4285714285714284,17.2,16.285714285714285,6.2,6.142857142857143,9.4,9.428571428571429,9.8,10.428571428571429,0.8,1.8,2.0,2.2,12.4,15.5,5.0,5.8,7.4,7.7,9.0,10.2,2.0,1.8571428571428572,1.4,1.6,0.7,0.6428571428571429,0.5,0.55,8,7.4,4.857142857142857,2.4,2.7142857142857144,15.6,14.571428571428571,6.0,5.857142857142857,7.0,6.142857142857143,12.4,12.0,8.0,5.4,2.4,2.3,17.6,16.6,6.8,6.3,6.2,6.8,14.6,13.1,2.0,2.2857142857142856,2.2,2.1,0.7,0.7857142857142857,0.8,0.75
2024-12-09,20:00,West Ham,Wolves,H,2,1,5,-3.0,-2.142857142857143,1.6,1.4285714285714286,14.6,13.857142857142858,6.8,5.571428571428571,5.2,4.857142857142857,11.0,11.857142857142858,-3.2,-2.9,1.0,1.3,14.6,15.3,5.8,5.9,5.4,5.6,8.8,10.5,1.4,1.0,0.8,1.1,0.5,0.35714285714285715,0.3,0.4,-5,-9.0,-6.428571428571429,2.0,1.5714285714285714,11.4,11.0,4.8,4.285714285714286,4.0,3.5714285714285716,11.6,12.857142857142858,-4.2,-8.7,2.0,1.8,9.0,9.7,4.0,4.2,2.6,3.0,11.2,11.6,0.8,0.7142857142857143,1.4,0.8,0.3,0.2857142857142857,0.5,0.3
2024-12-14,15:00,Arsenal,Everton,D,0,0,12,6.2,4.428571428571429,2.8,2.4285714285714284,21.4,19.428571428571427,7.6,7.285714285714286,10.4,9.0,11.4,12.285714285714286,4.2,6.5,2.4,2.1,14.8,16.4,5.4,5.4,8.0,8.1,11.2,12.0,2.6,2.4285714285714284,2.2,1.8,0.9,0.8571428571428571,0.8,0.65,-12,-0.8,-2.142857142857143,0.6,0.7142857142857143,13.8,12.142857142857142,4.8,3.857142857142857,4.6,4.285714285714286,12.2,12.571428571428571,-0.6,-2.4,0.8,1.0,16.4,13.5,4.0,4.2,5.4,4.5,11.4,11.2,1.0,0.7142857142857143,1.0,1.4,0.4,0.2857142857142857,0.4,0.55
2024-12-14,15:00,Liverpool,Fulham,D,2,2,9,5.0,4.714285714285714,2.2,1.8571428571428572,15.2,15.571428571428571,7.6,7.285714285714286,4.6,5.571428571428571,10.4,11.0,8.8,9.0,2.4,2.2,18.2,15.4,7.2,6.8,7.0,6.0,11.2,11.5,3.0,2.5714285714285716,2.6,2.6,1.0,0.8571428571428571,0.9,0.9,-9,0.4,0.2857142857142857,1.4,1.1428571428571428,14.0,12.714285714285714,4.4,4.0,5.8,6.142857142857143,11.6,11.857142857142858,0.0,-0.5,1.6,1.5,9.8,12.4,4.0,4.5,6.2,5.8,11.2,10.0,1.6,1.2857142857142858,1.6,1.5,0.6,0.5,0.6,0.55
2024-12-14,15:00,Newcastle,Leicester,H,4,0,4,-4.0,-2.857142857142857,1.0,1.1428571428571428,15.2,12.571428571428571,4.4,3.7142857142857144,6.2,5.857142857142857,12.2,13.142857142857142,-1.6,-1.9,1.8,1.2,13.8,13.5,3.4,3.7,6.2,6.3,8.8,10.9,1.0,1.5714285714285714,1.0,1.0,0.4,0.5714285714285714,0.4,0.4,-4,-2.4,-1.5714285714285714,1.4,1.4285714285714286,11.2,10.714285714285714,4.2,4.142857142857143,4.2,4.0,8.2,9.857142857142858,-6.0,-4.6,1.4,1.5,7.0,9.5,3.6,3.4,3.8,3.7,9.6,10.2,0.8,0.7142857142857143,0.8,1.1,0.3,0.2857142857142857,0.3,0.4
2024-12-14,15:00,Wolves,Ipswich,A,1,2,-1,-8.4,-7.428571428571429,1.6,1.5714285714285714,8.0,9.142857142857142,3.6,3.857142857142857,2.0,2.7142857142857144,11.6,12.571428571428571,-4.6,-8.0,1.8,1.8,10.6,10.6,3.8,4.3,2.0,2.5,13.2,11.7,0.8,0.5714285714285714,1.2,0.8,0.3,0.21428571428571427,0.4,0.3,1,-4.4,-5.142857142857143,1.4,1.1428571428571428,9.6,7.857142857142857,3.8,3.0,5.8,4.571428571428571,13.4,14.0,-7.4,-5.9,0.8,1.1,10.6,11.5,3.8,3.5,4.6,5.2,13.8,11.8,0.8,0.7142857142857143,0.8,0.6,0.3,0.2857142857142857,0.3,0.25
2024-12-14,17:30,Nott'm Forest,Aston Villa,H,2,1,1,7.0,5.0,1.2,1.1428571428571428,14.2,14.428571428571429,4.2,4.857142857142857,7.0,6.285714285714286,9.0,11.0,4.6,3.7,1.0,1.3,10.2,13.7,2.8,4.1,3.6,5.1,9.4,9.4,1.8,1.5714285714285714,1.2,1.6,0.6,0.5714285714285714,0.4,0.55,-1,2.2,1.5714285714285714,1.2,1.4285714285714286,11.0,11.428571428571429,3.0,3.2857142857142856,5.6,5.0,12.0,13.142857142857142,1.2,4.4,1.2,1.3,15.4,13.9,5.2,4.4,9.4,7.7,12.0,12.3,0.8,1.4285714285714286,1.4,1.3,0.3,0.5,0.5,0.5
2024-12-15,14:00,Brighton,Crystal Palace,A,1,3,10,4.2,5.0,2.0,1.7142857142857142,15.2,15.857142857142858,4.4,4.714285714285714,5.8,6.0,14.0,13.285714285714286,6.0,3.7,1.6,1.7,13.4,13.5,4.6,4.8,3.6,4.4,12.0,12.1,1.8,1.8571428571428572,1.6,1.5,0.7,0.7142857142857143,0.6,0.55,-10,-1.2,-0.8571428571428571,1.2,1.1428571428571428,16.4,15.0,5.6,5.285714285714286,5.6,5.714285714285714,11.2,12.0,-7.0,-6.1,1.2,1.0,13.4,14.6,4.2,5.1,4.6,5.4,10.0,10.5,1.0,0.8571428571428571,1.2,1.0,0.4,0.35714285714285715,0.5,0.4
2024-12-15,16:30,Man City,Man United,A,1,2,8,6.8,5.714285714285714,1.8,2.142857142857143,23.0,21.0,7.6,7.142857142857143,9.0,9.571428571428571,9.2,8.428571428571429,5.2,8.0,1.2,1.4,15.0,17.3,4.8,5.6,6.6,8.7,10.8,8.8,2.0,2.2857142857142856,0.8,1.4,0.7,0.7857142857142857,0.3,0.5,-8,0.2,0.8571428571428571,0.4,0.8571428571428571,11.8,12.857142857142858,4.2,5.0,4.4,4.714285714285714,9.6,10.714285714285714,0.2,-1.5,2.0,1.4,11.4,13.0,4.2,4.7,2.2,3.7,9.8,11.6,0.6,0.8571428571428571,1.4,1.2,0.3,0.35714285714285715,0.5,0.45
2024-12-15,19:00,Chelsea,Brentford,H,2,1,8,3.4,2.4285714285714284,2.2,1.7142857142857142,17.6,15.857142857142858,6.6,6.142857142857143,6.6,5.857142857142857,13.8,12.857142857142858,8.2,5.6,3.0,2.4,18.6,17.1,7.8,6.6,6.6,7.3,14.0,13.3,2.2,1.7142857142857142,2.6,2.1,0.8,0.6428571428571429,0.9,0.75,-8,2.8,1.1428571428571428,0.8,0.7142857142857143,7.4,7.571428571428571,2.6,2.857142857142857,3.6,3.5714285714285716,9.8,8.428571428571429,2.4,2.8,2.4,2.4,10.8,11.4,4.6,5.1,4.6,5.0,10.4,8.5,0.2,0.14285714285714285,2.0,1.7,0.1,0.07142857142857142,0.7,0.6
2024-12-15,19:00,Southampton,Tottenham,A,0,5,-7,-9.0,-7.142857142857143,1.4,1.0,9.4,8.285714285714286,4.2,3.7142857142857144,4.6,3.857142857142857,11.6,11.857142857142858,-12.2,-10.8,0.8,0.9,7.2,8.1,2.2,2.7,4.8,4.3,12.2,11.5,0.8,0.5714285714285714,0.2,0.4,0.3,0.21428571428571427,0.1,0.15,7,1.8,1.2857142857142858,1.8,1.5714285714285714,13.8,14.857142857142858,5.4,5.714285714285714,6.0,7.857142857142857,10.6,11.142857142857142,0.2,1.3,1.8,2.2,11.8,14.5,4.8,5.3,7.2,7.3,9.6,10.8,1.2,1.0,0.8,1.3,0.4,0.35714285714285715,0.3,0.45
2024-12-16,20:00,Bournemouth,West Ham,D,1,1,7,-5.4,-3.4285714285714284,1.8,1.4285714285714286,15.8,16.285714285714285,5.8,5.714285714285714,5.8,6.142857142857143,14.0,15.0,0.8,-1.4,2.0,1.8,17.8,15.6,6.0,5.1,6.6,6.6,13.6,13.8,2.4,1.8571428571428572,1.8,1.9,0.8,0.6428571428571429,0.6,0.65,-7,-2.8,-2.142857142857143,1.0,1.1428571428571428,16.0,15.571428571428571,5.0,4.428571428571429,6.0,5.0,10.0,12.142857142857142,-0.8,-1.8,1.4,1.5,17.6,15.7,6.2,5.6,6.4,6.1,9.4,10.0,0.8,1.1428571428571428,1.4,1.4,0.3,0.42857142857142855,0.5,0.5
2024-12-21,12:30,Aston Villa,Man City,H,2,1,-2,6.6,7.0,1.4,1.625,16.8,15.125,5.8,5.5,9.8,8.125,12.6,11.5,2.4,3.0,1.4,1.2,14.6,14.0,5.2,4.3,8.2,8.0,10.2,11.5,1.8,1.875,1.4,1.2,0.7,0.6875,0.5,0.45,2,8.8,6.125,1.2,1.5,15.0,15.625,4.6,5.25,8.8,8.0,7.8,7.625,5.4,8.3,1.2,1.4,14.0,16.7,4.2,5.3,7.4,8.9,9.8,8.3,0.8,1.375,0.8,1.3,0.3,0.5,0.3,0.45
2024-12-21,15:00,Brentford,Nott'm Forest,A,0,2,-7,3.0,2.125,4.0,3.25,15.0,14.0,8.2,7.0,5.8,5.25,8.6,7.625,1.2,1.8,2.0,2.4,10.2,11.5,4.2,5.2,4.4,4.8,10.2,9.0,3.0,2.75,1.4,1.6,1.0,0.9375,0.5,0.55,7,0.4,-1.0,1.4,1.375,13.2,12.25,4.0,4.25,3.2,3.625,9.8,10.0,2.8,3.7,1.2,1.5,11.8,14.3,3.4,4.6,3.6,4.9,9.2,9.5,1.4,1.75,1.8,1.9,0.5,0.625,0.6,0.65
2024-12-21,15:00,Ipswich,Newcastle,A,0,4,-7,-4.2,-4.25,0.6,0.75,13.0,12.25,3.4,3.5,4.6,5.375,11.4,11.375,-5.4,-4.5,0.8,1.1,11.0,11.0,4.2,3.5,4.8,4.5,11.8,11.7,0.4,0.5,0.8,0.8,0.2,0.25,0.3,0.3,7,0.2,2.25,1.4,1.375,11.8,12.75,3.0,3.75,6.4,6.0,9.6,8.75,1.2,-1.0,2.0,1.5,15.8,15.1,4.4,4.4,6.2,6.3,9.0,10.2,1.0,1.125,1.0,1.2,0.4,0.4375,0.4,0.45
2024-12-21,15:00,West Ham,Brighton,D,1,1,-4,-0.8,-1.25,2.0,1.5,15.4,14.5,6.2,5.375,6.2,5.625,10.0,11.875,-2.6,-2.3,1.6,1.5,18.6,15.4,5.6,5.6,6.2,6.0,9.6,10.0,2.0,1.25,1.4,1.4,0.7,0.4375,0.5,0.5,4,3.8,2.25,1.4,1.625,11.6,13.125,4.8,4.75,4.4,4.5,11.0,9.75,9.4,4.8,1.4,1.6,14.8,13.7,4.8,4.8,5.2,5.0,11.8,12.4,1.4,1.375,1.0,1.5,0.5,0.5,0.4,0.55
2024-12-21,17:30,Crystal Palace,Arsenal,A,1,5,-11,-11.0,-7.75,0.8,0.75,12.8,13.375,4.6,4.125,5.2,4.75,9.8,9.5,-7.6,-7.5,1.8,1.2,13.4,14.2,4.2,5.1,5.4,5.1,11.0,10.9,1.0,0.875,1.8,1.3,0.4,0.375,0.7,0.5,11,6.8,4.75,1.4,1.5,11.4,9.75,3.2,3.375,5.8,4.75,12.6,12.25,6.8,6.6,2.2,1.7,14.8,14.1,5.8,4.3,9.0,7.2,10.0,11.5,1.0,1.5,2.2,1.6,0.4,0.5625,0.8,0.6
2024-12-22,14:00,Everton,Chelsea,D,0,0,-14,-4.0,-2.857142857142857,1.4,1.2857142857142858,13.2,13.285714285714286,3.6,3.857142857142857,4.4,4.428571428571429,10.2,9.285714285714286,-3.8,-3.1,0.8,0.9,13.6,12.1,3.0,3.7,4.6,4.6,9.6,10.9,1.8,1.2857142857142858,1.2,1.4,0.7,0.5,0.5,0.55,14,7.8,5.25,2.6,2.875,16.6,14.875,6.6,6.125,8.0,6.625,12.8,11.875,9.6,6.3,3.2,2.2,20.4,18.2,8.8,6.7,7.4,7.3,13.8,13.3,2.0,2.375,3.0,2.1,0.7,0.8125,1.0,0.75
2024-12-22,14:00,Fulham,Southampton,D,0,0,10,-1.4,-1.625,1.6,1.75,10.8,14.375,4.6,5.625,5.8,5.625,8.4,10.875,-3.2,-1.3,1.6,1.6,8.8,12.2,3.2,4.6,5.4,5.7,10.4,9.2,1.4,1.75,1.2,1.3,0.5,0.625,0.5,0.5,-10,-12.0,-8.25,0.4,0.5,7.2,10.25,1.2,2.375,3.6,5.25,12.2,12.0,-13.8,-10.9,0.8,0.8,7.2,8.1,2.8,2.7,3.4,4.1,11.4,11.1,0.2,0.125,0.2,0.4,0.1,0.0625,0.1,0.15
